,term,ASV,mean,support,supportNeg,signif,sign,CS1,kingdom,phylum,class,order,family,genus,species,model
553,Mn,ASV_739,0.844316296,0.9915,0.0085,TRUE,positive,5.1786612,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
554,Mn,ASV_27,0.84710444,0.998,0.002,TRUE,positive,-6.53248698,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
555,Mn,ASV_1013,0.855296733,0.99425,0.00575,TRUE,positive,3.03671883,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,Presence
556,Mn,ASV_1077,0.86004124,0.99525,0.00475,TRUE,positive,3.76283285,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
557,Mn,ASV_631,0.877753069,0.99225,0.00775,TRUE,positive,5.17974807,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
558,Mn,ASV_781,0.879736329,0.99225,0.00775,TRUE,positive,5.11521355,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__irregularis,Presence
559,Mn,ASV_70,0.882556867,0.98675,0.01325,TRUE,positive,-3.39289512,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Lachnocladiaceae,g__Vararia,NA,Presence
560,Mn,ASV_854,0.889332018,0.98925,0.01075,TRUE,positive,4.98472846,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__macrocarpum,Presence
561,Mn,ASV_438,0.892653834,0.9935,0.0065,TRUE,positive,5.11958134,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,s__irregularis,Presence
562,Mn,ASV_598,0.918676888,0.99625,0.00375,TRUE,positive,5.17888543,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
563,Mn,ASV_1368,0.918862538,0.99425,0.00575,TRUE,positive,3.93237125,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Diversisporales,NA,NA,NA,Presence
564,Mn,ASV_1034,0.936691964,0.9935,0.0065,TRUE,positive,4.73422652,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Dactylaria,s__mitrata,Presence
565,Mn,ASV_1038,0.937683207,0.997,0.003,TRUE,positive,5.76419981,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
566,Mn,ASV_638,0.938555247,0.9985,0.0015,TRUE,positive,3.76097662,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
567,Mn,ASV_62,0.946606855,0.9965,0.0035,TRUE,positive,-6.33369151,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Marasmiaceae,g__Marasmius,NA,Presence
568,Mn,ASV_26,0.954036608,0.9995,5.00E-04,TRUE,positive,-3.63800966,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Trechisporales,NA,NA,NA,Presence
569,Mn,ASV_424,0.987383709,0.998,0.002,TRUE,positive,-3.07117525,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,NA,NA,Presence
570,Mn,ASV_218,1.013160433,0.99875,0.00125,TRUE,positive,3.53784665,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
571,Mn,ASV_59,1.017336347,0.9975,0.0025,TRUE,positive,-3.50069105,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Lachnocladiaceae,NA,NA,Presence
572,Mn,ASV_654,1.035459864,0.99975,0.00025,TRUE,positive,5.77092116,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
573,Mn,ASV_615,1.047497595,0.9975,0.0025,TRUE,positive,3.53488115,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
574,Mn,ASV_107,1.057683189,0.99825,0.00175,TRUE,positive,5.46092111,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Poaceascoma,s__helicoides,Presence
575,Mn,ASV_820,1.07807161,0.99825,0.00175,TRUE,positive,-3.16165878,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,NA,NA,NA,Presence
576,Mn,ASV_264,1.407073306,1,0,TRUE,positive,3.54090036,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
577,perc.clay,ASV_252,-1.422246562,0,1,TRUE,negative,-3.12623851,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Exidiaceae,NA,NA,Presence
578,perc.clay,ASV_211,-1.230602738,0,1,TRUE,negative,-3.08966434,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Thanatephorus,s__cucumeris,Presence
579,perc.clay,ASV_140,-1.177925939,0.00025,0.99975,TRUE,negative,-3.08496489,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Thanatephorus,s__cucumeris,Presence
580,perc.clay,ASV_107,-1.097367463,0.00025,0.99975,TRUE,negative,5.46092111,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Poaceascoma,s__helicoides,Presence
581,perc.clay,ASV_264,-1.064036929,0.0035,0.9965,TRUE,negative,3.54090036,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
582,perc.clay,ASV_854,-1.021665591,0.00275,0.99725,TRUE,negative,4.98472846,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__macrocarpum,Presence
583,perc.clay,ASV_200,-1.01157667,0.00475,0.99525,TRUE,negative,-3.08885098,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Thanatephorus,s__cucumeris,Presence
584,perc.clay,ASV_615,-1.004168023,0.00975,0.99025,TRUE,negative,3.53488115,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
585,perc.clay,ASV_11,-0.968531872,0.01025,0.98975,TRUE,negative,-13.78886413,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,NA,Presence
586,perc.clay,ASV_1494,-0.960955498,0.00475,0.99525,TRUE,negative,5.05968782,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
587,perc.clay,ASV_1305,-0.93731019,0.004,0.996,TRUE,negative,5.06166851,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
588,perc.clay,ASV_2401,-0.910664188,0.01,0.99,TRUE,negative,4.42971784,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Claroideoglomeraceae,g__Claroideoglomus,NA,Presence
589,perc.clay,ASV_1757,-0.905206327,0.01275,0.98725,TRUE,negative,2.70045394,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
590,perc.clay,ASV_421,-0.894867887,0.00975,0.99025,TRUE,negative,4.99383948,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
591,perc.clay,ASV_114,-0.894832107,0.01075,0.98925,TRUE,negative,5.04490359,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pezicula,NA,Presence
592,perc.clay,ASV_4060,-0.89207168,0.02225,0.97775,TRUE,negative,2.700057,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
593,perc.clay,ASV_1505,-0.865100914,0.012,0.988,TRUE,negative,5.05955803,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
594,perc.clay,ASV_785,-0.861756695,0.00725,0.99275,TRUE,negative,5.17645971,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
595,perc.clay,ASV_16,-0.86094351,0.021,0.979,TRUE,negative,-13.5897914,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,NA,Presence
596,perc.clay,ASV_452,-0.858166544,0.008,0.992,TRUE,negative,5.00173796,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
597,perc.clay,ASV_493,-0.853235569,0.012,0.988,TRUE,negative,2.72142791,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS11,NA,NA,NA,Presence
598,perc.clay,ASV_2299,-0.846796045,0.0305,0.9695,TRUE,negative,2.70124105,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,NA,NA,NA,NA,Presence
599,perc.clay,ASV_1156,-0.845172265,0.02025,0.97975,TRUE,negative,4.99904522,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
600,perc.clay,ASV_810,-0.838275733,0.00875,0.99125,TRUE,negative,5.15282874,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,NA,Presence
601,perc.clay,ASV_113,-0.835635507,0.0025,0.9975,TRUE,negative,5.55399976,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,NA,Presence
602,perc.clay,ASV_218,-0.815009296,0.0175,0.9825,TRUE,negative,3.53784665,k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__GS24,NA,NA,NA,Presence
603,perc.clay,ASV_2411,-0.79700786,0.029,0.971,TRUE,negative,2.70018916,k__Fungi,p__Rozellomycota,NA,NA,NA,NA,NA,Presence
604,perc.clay,ASV_5,-0.795095749,0.00175,0.99825,TRUE,negative,1.71087847,k__Fungi,p__Basidiomycota,c__Atractiellomycetes,o__Atractiellales,f__Hoehnelomycetaceae,g__Atractiella,s__solani,Presence
605,perc.clay,ASV_1129,-0.78701459,0.034,0.966,TRUE,negative,5.02299325,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,NA,NA,NA,Presence
606,perc.clay,ASV_666,-0.783862594,0.01875,0.98125,TRUE,negative,5.02381824,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,NA,NA,NA,Presence
607,perc.clay,ASV_430,-0.783358195,0.0215,0.9785,TRUE,negative,5.18267049,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
608,perc.clay,ASV_775,-0.781859567,0.02875,0.97125,TRUE,negative,4.39027921,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,NA,NA,NA,Presence
609,perc.clay,ASV_1109,-0.780254936,0.02075,0.97925,TRUE,negative,4.99739171,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
610,perc.clay,ASV_3014,-0.777325131,0.03925,0.96075,TRUE,negative,2.7040366,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS10,NA,NA,NA,Presence
611,perc.clay,ASV_1371,-0.772116799,0.021,0.979,TRUE,negative,5.05911211,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
612,perc.clay,ASV_457,-0.760834436,0.02175,0.97825,TRUE,negative,5.77855403,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
613,perc.clay,ASV_446,-0.759807729,0.024,0.976,TRUE,negative,-3.13064499,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Auriculariales,f__Exidiaceae,NA,NA,Presence
614,perc.clay,ASV_756,-0.747015187,0.0355,0.9645,TRUE,negative,2.73013112,k__Fungi,p__Chytridiomycota,NA,NA,NA,NA,NA,Presence
615,perc.clay,ASV_1200,-0.741767035,0.01925,0.98075,TRUE,negative,5.17283313,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
616,perc.clay,ASV_1640,-0.741753835,0.034,0.966,TRUE,negative,2.72976894,k__Fungi,p__Chytridiomycota,NA,NA,NA,NA,NA,Presence
617,perc.clay,ASV_1937,-0.738145428,0.029,0.971,TRUE,negative,5.05977857,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
618,perc.clay,ASV_2507,-0.706543427,0.032,0.968,TRUE,negative,4.99694426,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__indicum,Presence
619,perc.clay,ASV_638,-0.697487427,0.03375,0.96625,TRUE,negative,3.76097662,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
620,perc.clay,ASV_642,-0.690452602,0.047,0.953,TRUE,negative,-3.13276666,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA,NA,Presence
621,perc.clay,ASV_2019,-0.682181889,0.03325,0.96675,TRUE,negative,5.06078141,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,NA,Presence
622,perc.clay,ASV_12,-0.682161464,0.022,0.978,TRUE,negative,7.0077697,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,NA,NA,NA,Presence
623,perc.clay,ASV_2187,-0.666510596,0.0435,0.9565,TRUE,negative,3.76320436,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
624,perc.clay,ASV_631,-0.654030169,0.04425,0.95575,TRUE,negative,5.17974807,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
625,perc.clay,ASV_662,-0.653421125,0.039,0.961,TRUE,negative,3.76346128,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
626,perc.clay,ASV_554,-0.647323191,0.049,0.951,TRUE,negative,3.76362601,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
627,perc.clay,ASV_231,-0.645477473,0.02225,0.97775,TRUE,negative,5.15129563,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,NA,NA,Presence
628,perc.clay,ASV_253,-0.619752053,0.04625,0.95375,TRUE,negative,-6.51149353,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,NA,NA,NA,Presence
629,perc.clay,ASV_739,-0.592010707,0.04825,0.95175,TRUE,negative,5.1786612,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Rhizophagus,NA,Presence
630,perc.clay,ASV_38,-0.457903176,0.04825,0.95175,TRUE,negative,5.88821259,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
631,perc.clay,ASV_778,0.615367576,0.95675,0.04325,TRUE,positive,5.77355574,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
632,perc.clay,ASV_44,0.618273067,0.96025,0.03975,TRUE,positive,11.36705094,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
633,perc.clay,ASV_110,0.619128755,0.9605,0.0395,TRUE,positive,5.80157892,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
634,perc.clay,ASV_28,0.625669472,0.9865,0.0135,TRUE,positive,3.14080679,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__elongata,Presence
635,perc.clay,ASV_87,0.62793805,0.984,0.016,TRUE,positive,5.13710738,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,NA,Presence
636,perc.clay,ASV_291,0.635081984,0.976,0.024,TRUE,positive,5.83407179,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
637,perc.clay,ASV_162,0.661742606,0.96625,0.03375,TRUE,positive,5.84667495,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
638,perc.clay,ASV_209,0.690062494,0.9765,0.0235,TRUE,positive,5.78649465,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
639,perc.clay,ASV_86,0.692636883,0.9535,0.0465,TRUE,positive,5.95760851,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Branch06,NA,NA,NA,Presence
640,perc.clay,ASV_505,0.693014794,0.952,0.048,TRUE,positive,5.81820241,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
641,perc.clay,ASV_29,0.697676275,0.95225,0.04775,TRUE,positive,4.69032934,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Wilcoxina,s__mikolae,Presence
642,perc.clay,ASV_957,0.713742533,0.968,0.032,TRUE,positive,5.77254121,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
643,perc.clay,ASV_370,0.720975183,0.98475,0.01525,TRUE,positive,3.03678478,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,Presence
644,perc.clay,ASV_36,0.722181005,0.963,0.037,TRUE,positive,-6.2089023,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,NA,NA,Presence
645,perc.clay,ASV_314,0.72837326,0.9875,0.0125,TRUE,positive,5.77970946,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
646,perc.clay,ASV_701,0.72931676,0.96375,0.03625,TRUE,positive,5.77615323,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
647,perc.clay,ASV_126,0.730656158,0.95125,0.04875,TRUE,positive,-6.20927349,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,NA,NA,Presence
648,perc.clay,ASV_692,0.743313073,0.9725,0.0275,TRUE,positive,5.77164916,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
649,perc.clay,ASV_224,0.744452306,0.96475,0.03525,TRUE,positive,5.82961789,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
650,perc.clay,ASV_335,0.754949973,0.9575,0.0425,TRUE,positive,2.73023205,k__Fungi,p__Chytridiomycota,NA,NA,NA,NA,NA,Presence
651,perc.clay,ASV_2472,0.756069452,0.952,0.048,TRUE,positive,2.68777282,k__Fungi,p__Blastocladiomycota,NA,NA,NA,NA,NA,Presence
652,perc.clay,ASV_527,0.756806256,0.99225,0.00775,TRUE,positive,4.9518442,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Kamienskia,NA,Presence
653,perc.clay,ASV_356,0.770888848,0.95925,0.04075,TRUE,positive,11.29284596,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
654,perc.clay,ASV_2763,0.780028445,0.967,0.033,TRUE,positive,2.70102307,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS08,NA,NA,NA,Presence
655,perc.clay,ASV_134,0.793405241,0.9975,0.0025,TRUE,positive,4.98106508,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Kamienskia,s__divaricata,Presence
656,perc.clay,ASV_882,0.802719175,0.97475,0.02525,TRUE,positive,5.77370335,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
657,perc.clay,ASV_82,0.862929463,0.9785,0.0215,TRUE,positive,5.4710158,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Acidomelania,s__panicicola,Presence
658,perc.clay,ASV_443,0.872724348,0.992,0.008,TRUE,positive,-0.09816573,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Piskurozymaceae,g__Solicoccozyma,s__terricola,Presence
659,perc.clay,ASV_1072,0.877709514,0.986,0.014,TRUE,positive,5.77261434,k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,NA,NA,Presence
660,perc.clay,ASV_367,0.880800805,0.9785,0.0215,TRUE,positive,5.12640879,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Phaeomoniellales,f__Phaeomoniellaceae,NA,NA,Presence
661,perc.clay,ASV_886,0.896521879,0.988,0.012,TRUE,positive,3.76595484,k__Fungi,p__Glomeromycota,NA,NA,NA,NA,NA,Presence
662,perc.clay,ASV_524,0.898760596,0.97775,0.02225,TRUE,positive,-3.21750629,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,NA,NA,Presence
663,perc.clay,ASV_1013,0.905182198,0.983,0.017,TRUE,positive,3.03671883,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,Presence
664,perc.clay,ASV_132,0.91365419,0.97975,0.02025,TRUE,positive,-3.16865166,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Atheliales,f__Atheliaceae,g__Tylospora,NA,Presence
665,perc.clay,ASV_540,0.91869147,0.98175,0.01825,TRUE,positive,2.70440306,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS10,NA,NA,NA,Presence
666,perc.clay,ASV_262,0.931132285,0.98125,0.01875,TRUE,positive,-6.20859116,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,NA,NA,Presence
667,perc.clay,ASV_56,0.961040453,0.9995,5.00E-04,TRUE,positive,-0.03645205,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,f__Trimorphomycetaceae,g__Saitozyma,s__podzolica,Presence
668,perc.clay,ASV_521,0.965161669,0.9865,0.0135,TRUE,positive,2.72194799,k__Fungi,p__Mucoromycota,c__Mucoromycetes,o__Mucorales,f__Mucoraceae,g__Mucor,s__moelleri,Presence
669,perc.clay,ASV_84,0.970637748,0.9865,0.0135,TRUE,positive,-3.37594481,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Lachnocladiaceae,g__Vararia,NA,Presence
670,perc.clay,ASV_2024,1.02560852,0.9875,0.0125,TRUE,positive,4.74050765,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,NA,NA,NA,Presence
671,perc.clay,ASV_95,1.034960049,0.9885,0.0115,TRUE,positive,-3.45310482,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Lachnocladiaceae,NA,NA,Presence
672,perc.clay,ASV_447,1.057836938,0.99525,0.00475,TRUE,positive,3.03588097,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,Presence
673,perc.clay,ASV_179,1.113791396,0.99875,0.00125,TRUE,positive,2.72105748,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS11,NA,NA,NA,Presence
674,perc.clay,ASV_108,1.115709906,0.997,0.003,TRUE,positive,3.05923988,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__exigua,Presence
675,perc.clay,ASV_398,1.175787854,0.99725,0.00275,TRUE,positive,-3.21388023,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,NA,NA,Presence
676,perc.clay,ASV_645,1.182033905,0.9995,5.00E-04,TRUE,positive,11.28088177,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
677,perc.clay,ASV_441,1.244238469,0.998,0.002,TRUE,positive,-3.19269392,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,NA,NA,NA,Presence
678,perc.clay,ASV_671,1.279314989,0.99875,0.00125,TRUE,positive,-3.21496183,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Sebacinales,f__Serendipitaceae,NA,NA,Presence
679,perc.clay,ASV_19,1.299259059,1,0,TRUE,positive,11.71020786,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
680,perc.clay,ASV_2128,1.323673951,0.99875,0.00125,TRUE,positive,-0.11007833,k__Fungi,p__Basidiomycota,NA,NA,NA,NA,NA,Presence
681,ph,ASV_19,-0.998469021,0,1,TRUE,negative,11.71020786,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
682,ph,ASV_168,-0.819133704,0.00025,0.99975,TRUE,negative,11.32561363,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
683,ph,ASV_26,-0.759392978,5.00E-04,0.9995,TRUE,negative,-3.63800966,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Trechisporales,NA,NA,NA,Presence
684,ph,ASV_127,-0.757076095,0.00075,0.99925,TRUE,negative,5.82138381,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriaceae,NA,NA,Presence
685,ph,ASV_309,-0.706174804,0.001,0.999,TRUE,negative,2.7238246,k__Fungi,p__Rozellomycota,c__Rozellomycotina_cls_Incertae_sedis,o__GS11,NA,NA,NA,Presence
686,ph,ASV_11,-0.698900303,0.00325,0.99675,TRUE,negative,-13.78886413,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,NA,Presence
687,ph,ASV_16,-0.688210381,0.00375,0.99625,TRUE,negative,-13.5897914,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,NA,Presence
688,ph,ASV_30,-0.678761041,0.00475,0.99525,TRUE,negative,11.66804426,k__Fungi,p__Ascomycota,NA,NA,NA,NA,NA,Presence
689,ph,ASV_839,-0.676356385,0.003,0.997,TRUE,negative,-3.11504264,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA,NA,Presence
690,ph,ASV_642,-0.67607731,0.00175,0.99825,TRUE,negative,-3.13276666,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA,NA,Presence
691,ph,ASV_1128,-0.671034292,0.006,0.994,TRUE,negative,-3.11708552,k__Fungi,p__Basidiomycota,c__Agaricomycetes,NA,NA,NA,NA,Presence
692,ph,ASV_443,-0.642266061,0.00175,0.99825,TRUE,negative,-0.09816573,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Piskurozymaceae,g__Solicoccozyma,s__terricola,Presence
