"","sample.name.match","sample.type","Sequencing sample id","i7 Index","i5 Index","PCR Tube id","Site","SiteSamp","Tissue","Tube num","DNA Tube id","DNA.AccuClear__ng/ul","PCR2.AccuClear__ng/ul","PCR1 redo notes","PCR2 redo notes","S","L","R1","numExt","R2","fnFs","fnRs","prefiltFs","prefiltRs","Fs.cutAdapt","Rs.cutAdapt","filtFs","filtRs"
"21","L52","sample","L52","N703","S507","L 52","LCO-MXT-COM","LCO-MXT-COM-4","L","52","L 52","11.617009351900521",32.0420435362864,NA,NA,"S21","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L52_S21_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L52_S21_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L52_S21_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L52_S21_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L52_S21_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L52_S21_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L52_S21_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L52_S21_L001_R2_filt.fastq.gz"
"22","L102","sample","L102","N703","S508","L 102","UCP-MXG-NCD","UCP-MXG-NCD-5","L","102","L 102","64.829071433338797",31.8878512440076,NA,NA,"S22","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L102_S22_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L102_S22_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L102_S22_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L102_S22_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L102_S22_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L102_S22_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L102_S22_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L102_S22_L001_R2_filt.fastq.gz"
"23","L13","sample","L13","N703","S510","L 13","CCR-ONE-NCD","CCR-ONE-NCD-5","L","13","L 13","26.265519097753899",52.3974027127832,"contamination in rep1",NA,"S23","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L13_S23_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L13_S23_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L13_S23_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L13_S23_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L13_S23_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L13_S23_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L13_S23_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L13_S23_L001_R2_filt.fastq.gz"
"24","L91","sample","L91","N703","S511","L 91","SFA-ONE-PRO","SFA-ONE-PRO-2","L","91","L 91","10.095050504324888",43.5847534432512,NA,NA,"S24","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L91_S24_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L91_S24_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L91_S24_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L91_S24_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L91_S24_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L91_S24_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L91_S24_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L91_S24_L001_R2_filt.fastq.gz"
"25","L89","sample","L89","N704","S502","L 89","OTO-MXT-NCD","OTO-MXT-NCD-8","L","89","L 89","37.307586362104601",16.8569426276314,NA,NA,"S25","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L89_S25_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L89_S25_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L89_S25_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L89_S25_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L89_S25_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L89_S25_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L89_S25_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L89_S25_L001_R2_filt.fastq.gz"
"26","L51","sample","L51","N704","S503","L 51","LCO-MXT-COM","LCO-MXT-COM-3","L","51","L 51","23.241898332193202",10.887919464987,NA,NA,"S26","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L51_S26_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L51_S26_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L51_S26_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L51_S26_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L51_S26_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L51_S26_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L51_S26_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L51_S26_L001_R2_filt.fastq.gz"
"27","L71","sample","L71","N704","S505","L 71","MHC-ONE-NCD","MHC-ONE-NCD-6","L","71","L 71","25.681556339696115",7.46811482462401,NA,NA,"S27","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L71_S27_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L71_S27_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L71_S27_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L71_S27_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L71_S27_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L71_S27_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L71_S27_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L71_S27_L001_R2_filt.fastq.gz"
"28","L57","sample","L57","N704","S506","L 57","LWR-BHO-NCS","LWR-BHO-NCS-1","L","57","L 57","47.827375921552687",36.1486541545733,NA,NA,"S28","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L57_S28_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L57_S28_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L57_S28_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L57_S28_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L57_S28_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L57_S28_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L57_S28_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L57_S28_L001_R2_filt.fastq.gz"
"29","L10","sample","L10","N704","S507","L 10","CCR-ONE-NCD","CCR-ONE-NCD-2","L","10","L 10","48.846984050381863",46.4636649704572,NA,NA,"S29","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L10_S29_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L10_S29_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L10_S29_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L10_S29_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L10_S29_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L10_S29_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L10_S29_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L10_S29_L001_R2_filt.fastq.gz"
"30","L41","sample","L41","N704","S508","L 41","CRE-MXT-NCD","CRE-MXT-NCD-1","L","41","L 41","37.131842063417253",39.6605027128646,NA,NA,"S30","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L41_S30_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L41_S30_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L41_S30_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L41_S30_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L41_S30_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L41_S30_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L41_S30_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L41_S30_L001_R2_filt.fastq.gz"
"31","L49","sample","L49","N704","S510","L 49","LCO-MXT-COM","LCO-MXT-COM-1","L","49","L 49","16.923302321889253",52.8947000036167,NA,NA,"S31","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L49_S31_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L49_S31_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L49_S31_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L49_S31_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L49_S31_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L49_S31_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L49_S31_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L49_S31_L001_R2_filt.fastq.gz"
"32","L77","sample","L77","N704","S511","L 77","OTO-MON-NCD","OTO-MON-NCD-4","L","77","L 77","34.909226656980948",14.9817293125615,NA,NA,"S32","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L77_S32_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L77_S32_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L77_S32_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L77_S32_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L77_S32_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L77_S32_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L77_S32_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L77_S32_L001_R2_filt.fastq.gz"
"33","L36","sample","L36","N705","S502","L 36","CRE-MXG-NCD","CRE-MXG-NCD-4","L","36","L 36","35.423429614322302",17.3506346205639,NA,NA,"S33","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L36_S33_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L36_S33_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L36_S33_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L36_S33_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L36_S33_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L36_S33_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L36_S33_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L36_S33_L001_R2_filt.fastq.gz"
"34","L20","sample","L20","N705","S503","L 20","CGF-MON-PRO","CGF-MON-PRO-4","L","20","L 20","23.576140487783597",14.1585837275049,NA,NA,"S34","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L20_S34_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L20_S34_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L20_S34_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L20_S34_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L20_S34_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L20_S34_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L20_S34_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L20_S34_L001_R2_filt.fastq.gz"
"35","L43","sample","L43","N705","S505","L 43","CRE-MXT-NCD","CRE-MXT-NCD-3","L","43","L 43","55.464956512509048",63.3920707074009,"issue with rep1 only",NA,"S35","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L43_S35_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L43_S35_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L43_S35_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L43_S35_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L43_S35_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L43_S35_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L43_S35_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L43_S35_L001_R2_filt.fastq.gz"
"36","L23","sample","L23","N705","S506","L 23","CGF-MON-PRO","CGF-MON-PRO-7","L","23","L 23","33.111553832745301",38.8959504153927,"issue with rep1 only",NA,"S36","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L23_S36_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L23_S36_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L23_S36_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L23_S36_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L23_S36_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L23_S36_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L23_S36_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L23_S36_L001_R2_filt.fastq.gz"
"37","L55","sample","L55","N705","S507","L 55","LCO-MXT-COM","LCO-MXT-COM-7","L","55","L 55","30.506304457326301",22.1589405576012,NA,NA,"S37","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L55_S37_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L55_S37_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L55_S37_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L55_S37_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L55_S37_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L55_S37_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L55_S37_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L55_S37_L001_R2_filt.fastq.gz"
"38","L78","sample","L78","N705","S508","L 78","OTO-MON-NCD","OTO-MON-NCD-5","L","78","L 78","42.765364507444403",37.6658784788301,"issue with rep1 only",NA,"S38","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L78_S38_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L78_S38_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L78_S38_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L78_S38_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L78_S38_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L78_S38_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L78_S38_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L78_S38_L001_R2_filt.fastq.gz"
"39","L5","sample","L5","N705","S510","L 5","BRF-ONE-COM","BRF-ONE-COM-5","L","5","L 5","16.705036184873439",37.8303133636067,NA,NA,"S39","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L5_S39_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L5_S39_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L5_S39_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L5_S39_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L5_S39_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L5_S39_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L5_S39_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L5_S39_L001_R2_filt.fastq.gz"
"40","L106","sample","L106","N705","S511","L 106","WBI-NRT-NCS","WBI-NRT-NCS-3","L","106","L 106","54.867273908410297",30.7869598975162,NA,NA,"S40","L001","R1","001.fastq.gz","R2","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L106_S40_L001_R1_001.fastq.gz","/Volumes/GoogleDrive/Shared drives/HawkesLab/Projects/DOE LLNL/Data/NC Data/Sequencing - Illumina/GSL_data/fastq_DOENCFIELD-FUN-HAWKES_2020_01_13/L106_S40_L001_R2_001.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L106_S40_L001_R1_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/prefiltered/L106_S40_L001_R2_prefilt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L106_S40_L001_R1_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/cutAdapt/L106_S40_L001_R2_cutAdapt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L106_S40_L001_R1_filt.fastq.gz","data_intermediates/Illum_analyses/FUN-2020_01_13/filtered/L106_S40_L001_R2_filt.fastq.gz"
